ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados,Minutos Totales
348270,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '27 Feb, 2015'}",0.0,1,799,0,27/02/2015 00:00,3328,77
348340,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '30 Jul, 2015'}",0.0,1,199,0,30/07/2015 00:00,3175,231
348450,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '9 Feb, 2015'}",0.0,2,499,0,09/02/2015 00:00,3346,372
348730,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '30 Apr, 2015'}",0.0,2,499,0,30/04/2015 00:00,3266,293
348650,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '6 Feb, 2015'}",1.0,1,999,0,06/02/2015 00:00,3349,222
348800,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","{'date': '20 Feb, 2017'}",0.0,1,0,0,20/02/2017 00:00,2604,216
348840,"Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together","{'date': '2 Jun, 2015'}",1.0,1,0,0,02/06/2015 00:00,3233,241
348870,"Adventure, Casual","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '26 Feb, 2015'}",0.0,2,1099,0,26/02/2015 00:00,3329,533
349140,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '1 Jul, 2015'}",0.0,4,799,0,01/07/2015 00:00,3204,1024
349220,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '27 Aug, 2015'}",0.0,1,999,0,27/08/2015 00:00,3147,151
349250,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing","{'date': '19 Apr, 2018'}",0.0,1,1499,0,19/04/2018 00:00,2181,150
349260,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '19 Feb, 2015'}",1.0,2,999,0,19/02/2015 00:00,3336,554
349690,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '6 Mar, 2015'}",0.0,1,499,0,06/03/2015 00:00,3321,121
349840,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud","{'date': '13 Oct, 2015'}",1.0,1,0,0,13/10/2015 00:00,3100,323
349950,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '11 Feb, 2015'}",0.0,2,199,0,11/02/2015 00:00,3344,75
350070,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '22 Apr, 2015'}",0.0,1,799,0,22/04/2015 00:00,3274,101
346510,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Family Sharing","{'date': '12 Feb, 2015'}",0.0,1,0,0,12/02/2015 00:00,3343,546
350740,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '19 Jan, 2016'}",1.0,2,799,0,19/01/2016 00:00,3002,362
350970,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '24 Aug, 2015'}",0.0,3,999,0,24/08/2015 00:00,3150,443
351050,"Simulation, Sports","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '8 Jul, 2015'}",1.0,1,999,0,08/07/2015 00:00,3197,210
351060,"Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '26 Oct, 2015'}",0.0,1,99,0,26/10/2015 00:00,3087,680
351090,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '18 May, 2015'}",0.0,1,999,0,18/05/2015 00:00,3248,285
351240,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '27 Mar, 2015'}",0.0,1,79,0,27/03/2015 00:00,3300,76
351250,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '11 Jun, 2015'}",1.0,5,499,0,11/06/2015 00:00,3224,1336
351450,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '1 Jun, 2015'}",0.0,1,199,0,01/06/2015 00:00,3234,155
325060,Indie,"Single-player, Steam Achievements, Full controller support, Family Sharing","{'date': '10 Mar, 2015'}",0.0,1,499,0,10/03/2015 00:00,3317,27
352120,"Action, Simulation","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '23 Apr, 2015'}",0.0,2,399,0,23/04/2015 00:00,3273,429
352130,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '28 May, 2015'}",0.0,6,499,0,28/05/2015 00:00,3238,1087
352140,"Casual, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '9 Apr, 2015'}",0.0,2,599,0,09/04/2015 00:00,3287,513
352190,Strategy,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing","{'date': '12 Mar, 2015'}",1.0,3,999,0,12/03/2015 00:00,3315,518
352440,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '19 Jan, 2016'}",0.0,1,499,0,19/01/2016 00:00,3002,468
352580,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Family Sharing","{'date': '5 Aug, 2015'}",0.0,1,999,0,05/08/2015 00:00,3169,151
347440,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, VR Support, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '27 Feb, 2015'}",0.0,2,1999,0,27/02/2015 00:00,3328,703
352610,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '24 Mar, 2015'}",0.0,1,599,0,24/03/2015 00:00,3303,347
352900,"Action, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '26 Aug, 2015'}",1.0,1,999,0,26/08/2015 00:00,3148,240
353090,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '13 Mar, 2015'}",1.0,2,499,0,13/03/2015 00:00,3314,737
358360,Action,"Single-player, Partial Controller Support, Family Sharing","{'date': '5 May, 2014'}",0.0,1,499,0,05/05/2014 00:00,3626,4
353600,"Adventure, Indie, RPG","Single-player, Family Sharing","{'date': '17 Mar, 2015'}",0.0,1,199,0,17/03/2015 00:00,3310,219
310810,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '3 Mar, 2015'}",1.0,3,0,0,03/03/2015 00:00,3324,569
353980,Adventure,"Single-player, Steam Trading Cards, Family Sharing","{'date': '21 May, 2015'}",0.0,1,799,0,21/05/2015 00:00,3245,197
353990,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '26 Aug, 2016'}",0.0,2,999,0,26/08/2016 00:00,2782,408
354030,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '8 Dec, 2015'}",0.0,1,199,0,08/12/2015 00:00,3044,324
351480,"Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play Together, Family Sharing","{'date': '26 Jun, 2015'}",1.0,2,2499,0,26/06/2015 00:00,3209,379
354230,"Indie, Strategy","Single-player, Multi-player, Steam Achievements, Family Sharing","{'date': '3 Jul, 2015'}",1.0,1,999,0,03/07/2015 00:00,3202,267
354310,"Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '26 Mar, 2015'}",0.0,2,174,0,26/03/2015 00:00,3301,600
354400,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Commentary available, Family Sharing","{'date': '2 Sep, 2016'}",0.0,1,499,0,02/09/2016 00:00,2775,120
354620,"Action, Casual, Indie","Multi-player, Shared/Split Screen, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '11 Jun, 2015'}",1.0,1,299,0,11/06/2015 00:00,3224,117
354730,"Casual, RPG","Single-player, Full controller support, Family Sharing","{'date': '27 Mar, 2015'}",0.0,1,499,0,27/03/2015 00:00,3300,210
354740,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '15 Jan, 2016'}",0.0,1,1499,0,15/01/2016 00:00,3006,404
354930,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '15 Apr, 2015'}",0.0,1,99,0,15/04/2015 00:00,3281,72
355080,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together","{'date': '2 Apr, 2015'}",1.0,1,0,0,02/04/2015 00:00,3294,224
355240,"Action, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '8 Jun, 2015'}",1.0,1,899,0,08/06/2015 00:00,3227,208
355350,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '19 Aug, 2015'}",0.0,1,999,0,19/08/2015 00:00,3155,180
355530,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '8 May, 2015'}",0.0,2,999,0,08/05/2015 00:00,3258,499
355560,"Action, Adventure, Indie, Racing","Single-player, Family Sharing","{'date': '3 Mar, 2016'}",0.0,2,799,0,03/03/2016 00:00,2958,347
355760,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing","{'date': '12 Mar, 2015'}",0.0,2,199,0,12/03/2015 00:00,3315,542
355810,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '23 Jun, 2015'}",0.0,2,499,0,23/06/2015 00:00,3212,1323
355860,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Steam Cloud, Family Sharing","{'date': '14 Sep, 2015'}",0.0,1,1999,0,14/09/2015 00:00,3129,209
355910,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing","{'date': '25 Sep, 2015'}",0.0,1,299,0,25/09/2015 00:00,3118,211
328650,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing","{'date': '15 Apr, 2015'}",1.0,1,99,0,15/04/2015 00:00,3281,215
356390,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '28 Jan, 2016'}",0.0,1,699,0,28/01/2016 00:00,2993,180
352620,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '21 May, 2015'}",1.0,4,999,0,21/05/2015 00:00,3245,1359
356530,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '3 Apr, 2015'}",0.0,2,1499,0,03/04/2015 00:00,3293,368
356730,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,499,0,-1,1398,311
357120,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,2,199,0,-1,1398,585
357370,Indie,"Single-player, Steam Trading Cards",,0.0,2,0,0,-1,1398,346
357490,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing",,0.0,1,499,0,-1,1398,246
357720,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,1,499,0,-1,1398,599
357830,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together",,1.0,1,0,0,-1,1398,246
357890,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,271,0,-1,1398,165
358030,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,299,0,-1,1398,246
234920,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,2,1499,0,-1,1398,3193
358130,"Indie, RPG, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,1.0,8,299,0,-1,1398,4331
358650,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,3,999,0,-1,1398,874
358830,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,899,0,-1,1398,91
358960,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,2,299,0,-1,1398,774
359100,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,2,2499,0,-1,1398,676
359140,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing",,0.0,2,999,0,-1,1398,266
359250,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,799,0,-1,1398,201
359260,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,699,0,-1,1398,259
359280,"Action, Adventure, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1.0,1,499,0,-1,1398,201
359300,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,1,399,0,-1,1398,199
348300,"Action, Adventure, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",,0.0,1,499,0,-1,1398,138
359670,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,104,0,-1,1398,222
360030,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,1,499,0,-1,1398,90
360040,"Casual, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,599,0,-1,1398,238
360450,"Action, Indie, Simulation","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,499,0,-1,1398,241
361200,"Adventure, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,1799,0,-1,1398,245
361600,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,3,1299,0,-1,1398,709
361830,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,2,99,0,-1,1398,420
361890,Strategy,"Single-player, Steam Trading Cards, Family Sharing",,0.0,3,49,0,-1,1398,879
362130,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,76,0,-1,1398,298
362140,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,76,0,-1,1398,295
362290,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,2,999,0,-1,1398,571
