Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas
776,847370,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '16 Nov, 2018'}",2018-11-16 00:00:00,1965,0.0,43
777,1238820,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards","{'coming_soon': False, 'date': '11 Jun, 2020'}",2020-06-11 00:00:00,1392,1.0,132
778,1237970,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV","{'coming_soon': False, 'date': '18 Jun, 2020'}",2020-06-18 00:00:00,1385,1.0,3968
779,1262540,"Action, Adventure, Racing, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards","{'coming_soon': False, 'date': '4 Jun, 2020'}",2020-06-04 00:00:00,1399,1.0,152
780,1398210,Adventure,"Single-player, Steam Achievements, Partial Controller Support","{'coming_soon': False, 'date': '17 Feb, 2023'}",2023-02-17 00:00:00,411,0.0,12
781,239140,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '26 Jan, 2015'}",2015-01-26 00:00:00,3355,1.0,4503
782,1818450,"Action, Adventure, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","{'coming_soon': False, 'date': '9 Dec, 2022'}",2022-12-09 00:00:00,481,1.0,2000
783,220,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Includes Source SDK, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '16 Nov, 2004'}",2004-11-16 00:00:00,7078,0.0,630
784,340,Action,"Single-player, Commentary available, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '27 Oct, 2005'}",2005-10-27 00:00:00,6733,0.0,7
785,280,Action,"Single-player, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2004'}",2004-06-01 00:00:00,7246,0.0,22
786,360,Action,"Multi-player, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '1 May, 2006'}",2006-05-01 00:00:00,6547,1.0,9
787,17410,"Action, Adventure","Single-player, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '14 Jan, 2009'}",2009-01-14 00:00:00,5558,0.0,40
788,115100,"Adventure, Casual, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '14 Oct, 2011'}",2011-10-14 00:00:00,4555,0.0,4
789,115110,"Adventure, Indie","Single-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '6 Mar, 2012'}",2012-03-06 00:00:00,4411,0.0,4
790,201700,,,,-1,2457,,3
791,40390,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing","{'coming_soon': False, 'date': '26 Apr, 2012'}",2012-04-26 00:00:00,4360,0.0,12
792,211500,"Racing, Simulation, Sports, Free to Play","Single-player, Multi-player, PvP, Online PvP, VR Supported, Steam Trading Cards, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '12 Feb, 2013'}",2013-02-12 00:00:00,4068,1.0,200
793,263280,,,,-1,2457,,14
794,265930,"Casual, Indie, Simulation","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Apr, 2014'}",2014-04-01 00:00:00,3655,1.0,163
795,296770,Sports,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '2 Jul, 2014'}",2014-07-02 00:00:00,3563,1.0,1
796,320150,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Nov, 2014'}",2014-11-11 00:00:00,3431,0.0,0
797,321040,,,,-1,2457,,30
798,384300,"Design & Illustration, Utilities","Steam Achievements, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '6 Jul, 2015'}",2015-07-06 00:00:00,3194,0.0,162
799,421020,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '8 Jun, 2017'}",2017-06-08 00:00:00,2491,1.0,37
800,48000,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '2 Aug, 2011'}",2011-08-02 00:00:00,4628,0.0,96
801,273350,"Action, Free to Play","Single-player, Multi-player, Co-op, Full controller support, Steam Trading Cards, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '10 Feb, 2015'}",2015-02-10 00:00:00,3340,1.0,8
802,530700,"Action, Free to Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Partial Controller Support, Includes level editor, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '22 Jun, 2017'}",2017-06-22 00:00:00,2477,1.0,4
803,555570,"Action, Indie, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases","{'coming_soon': False, 'date': '22 Nov, 2016'}",2016-11-22 00:00:00,2689,1.0,163
804,616700,"Action, Casual, Free to Play, Massively Multiplayer, Racing","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases","{'coming_soon': False, 'date': '30 Jul, 2020'}",2020-07-30 00:00:00,1343,1.0,0
805,700170,Free to Play,"Single-player, Steam Achievements, Tracked Controller Support, VR Only","{'coming_soon': False, 'date': '13 Oct, 2017'}",2017-10-13 00:00:00,2364,0.0,0
806,734750,"Adventure, Casual, Indie, RPG, Simulation, Strategy, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Leaderboards","{'coming_soon': False, 'date': '14 Dec, 2017'}",2017-12-14 00:00:00,2302,0.0,107
807,480430,"Action, Free to Play","Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Stats","{'coming_soon': False, 'date': '19 Oct, 2017'}",2017-10-19 00:00:00,2358,1.0,14
808,792300,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Oct, 2019'}",2019-10-17 00:00:00,1630,0.0,49
809,1151640,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '7 Aug, 2020'}",2020-08-07 00:00:00,1335,0.0,3121
810,310560,"Racing, Simulation, Sports","Single-player, Multi-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '7 Dec, 2015'}",2015-12-07 00:00:00,3040,1.0,56
811,1237980,"Action, Adventure, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards","{'coming_soon': False, 'date': '11 Jun, 2020'}",2020-06-11 00:00:00,1392,1.0,19
812,1222680,"Action, Adventure, Racing, Sports","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Tablet, HDR available","{'coming_soon': False, 'date': '4 Jun, 2020'}",2020-06-04 00:00:00,1399,1.0,3456
813,1262580,"Action, Adventure, Racing, Sports, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements","{'coming_soon': False, 'date': '18 Jun, 2020'}",2020-06-18 00:00:00,1385,1.0,323
814,1293830,Racing,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Mar, 2021'}",2021-03-09 00:00:00,1121,1.0,4192
815,1531720,"Adventure, Casual, Indie, Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, Steam Trading Cards, Captions available, In-App Purchases, Partial Controller Support, Stats, Commentary available, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '17 Feb, 2021'}",2021-02-17 00:00:00,1141,1.0,0
816,17390,"Action, Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '19 Dec, 2008'}",2008-12-19 00:00:00,5584,0.0,717
817,99900,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '14 Jun, 2011'}",2011-06-14 00:00:00,4677,1.0,116
818,319510,"Indie, Simulation","Single-player, Family Sharing","{'coming_soon': False, 'date': '19 Aug, 2014'}",2014-08-19 00:00:00,3515,0.0,74
819,219740,"Adventure, Indie, Simulation","Single-player, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '23 Apr, 2013'}",2013-04-23 00:00:00,3998,0.0,1536
820,633230,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '29 Jun, 2023'}",2023-06-29 00:00:00,279,1.0,264
821,747610,"Action, Massively Multiplayer, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases","{'coming_soon': False, 'date': '12 Jan, 2018'}",2018-01-12 00:00:00,2273,1.0,149
822,783770,"Action, Free to Play","Single-player, Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support, Remote Play Together","{'coming_soon': False, 'date': '19 Jun, 2019'}",2019-06-19 00:00:00,1750,1.0,180
823,795100,"Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '12 Apr, 2018'}",2018-04-12 00:00:00,2183,0.0,5
824,872200,"Action, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases","{'coming_soon': False, 'date': '20/jul./2021'}",-1,2457,1.0,740
825,977400,"Casual, Simulation, Free to Play","Single-player, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud","{'coming_soon': False, 'date': '3 Nov, 2021'}",2021-11-03 00:00:00,882,0.0,2667
826,1017180,"Action, Adventure, Casual, Indie, Simulation, Early Access","Single-player, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '25 Sep, 2019'}",2019-09-25 00:00:00,1652,0.0,558
827,1352080,"Action, Casual, Strategy, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '12 Apr, 2021'}",2021-04-12 00:00:00,1087,1.0,295
828,1390350,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Sep, 2021'}",2021-09-09 00:00:00,937,0.0,29
829,1419170,"Simulation, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, In-App Purchases","{'coming_soon': False, 'date': '24 Mar, 2021'}",2021-03-24 00:00:00,1106,1.0,560
830,1568590,"Casual, Indie, Massively Multiplayer, Strategy, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases","{'coming_soon': False, 'date': '3 Oct, 2021'}",2021-10-03 00:00:00,913,1.0,2866
831,1607250,"Action, Casual, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support","{'coming_soon': False, 'date': '28 Sep, 2023'}",2023-09-28 00:00:00,188,1.0,1151
832,264710,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, VR Support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '23 Jan, 2018'}",2018-01-23 00:00:00,2262,0.0,2535
