ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas
1005240,"Action, Casual, Indie, Simulation, Sports, Strategy, Free to Play","Single-player, Steam Achievements, Steam Cloud, Stats",,0.0,14
406940,"Action, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,0
493440,,,,,0
623280,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,1.0,4
914260,"Action, Adventure, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,1.0,2
1089980,"Adventure, Casual, Indie","Single-player, Steam Achievements, Captions available, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,140
1196630,"Action, Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,26
1520370,"Adventure, Casual, Indie, Racing, Simulation, Early Access","Single-player, Full controller support, Steam Cloud, Family Sharing",,0.0,354
2073470,"Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support, Family Sharing",,1.0,6
2102520,"Indie, Racing, Simulation, Early Access","Single-player, Partial Controller Support, Family Sharing",,0.0,7
1259800,"Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,1.0,36
206610,"Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0
1528080,"Casual, Simulation","Single-player, Steam Achievements, Steam Leaderboards",,0.0,28
2671970,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,128
17440,Simulation,"Single-player, Family Sharing",,0.0,64
322110,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,46
328080,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",,0.0,59
329130,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,0.0,29
371970,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing",,1.0,643
448280,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Captions available, VR Support, SteamVR Collectibles, Family Sharing",,0.0,60
469610,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, SteamVR Collectibles, Family Sharing",,0.0,16
587220,"Action, Adventure, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, Family Sharing",,1.0,1
598780,"Action, Early Access","Multi-player, PvP, Online PvP, Full controller support, Family Sharing",,1.0,0
726830,"Action, Adventure, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Captions available, Family Sharing",,0.0,15
780310,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Family Sharing",,0.0,347
858210,"Action, Indie, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,136
877810,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,1
1099170,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0
1277400,"Adventure, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,223
1972440,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Family Sharing",,0.0,105
2342950,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,215
340050,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,9
377260,"Action, Free to Play, Indie","Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Partial Controller Support",,1.0,0
384490,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,1.0,5
528450,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements",,1.0,0
543460,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,1.0,25
613880,Simulation,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,26
652660,"Action, Indie, Simulation, Sports, Strategy","Single-player, Family Sharing",,0.0,0
746140,"Action, Casual","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,0
768200,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing",,1.0,320
787040,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Steam Leaderboards, Family Sharing",,1.0,3
799240,"Casual, Free to Play, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases",,1.0,81
885570,"Action, Indie, Simulation, Free to Play, Early Access","Multi-player, Co-op, Online Co-op, LAN Co-op",,1.0,231
530630,"Free to Play, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Leaderboards",,1.0,23
1019940,"Indie, Massively Multiplayer, Racing, Simulation","Multi-player, MMO, PvP, Online PvP, Family Sharing",,1.0,0
1112400,"Free to Play, Massively Multiplayer, Racing","Single-player, Multi-player, MMO, PvP, Online PvP, In-App Purchases, Partial Controller Support",,1.0,28
764050,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support, Steam Cloud",,1.0,2
1336560,"Indie, Massively Multiplayer, Racing, RPG, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support, Family Sharing",,1.0,1
1344110,Simulation,"Single-player, Family Sharing",,0.0,0
1378080,"Action, Adventure, Casual, Indie, Simulation","Single-player, Family Sharing",,0.0,0
1431040,"Casual, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together, Family Sharing",,1.0,0
1635450,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Early Access","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support",,1.0,253
1694200,"Adventure, Casual, Indie, Massively Multiplayer, RPG, Simulation, Free to Play","Multi-player, MMO, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases",,1.0,18
2285150,"Action, Indie, Massively Multiplayer, Simulation, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op",,1.0,427
2379390,Action,"Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support",,1.0,69
1661270,"Indie, Simulation","Single-player, Full controller support",,0.0,13
6210,Strategy,"Single-player, Family Sharing",,0.0,2
2780,Action,"Single-player, Multi-player, Includes level editor, Family Sharing",,1.0,1
7840,Racing,"Single-player, Steam Cloud, Family Sharing",,0.0,1
22340,,"Single-player, Family Sharing",,0.0,8
6830,Strategy,"Single-player, Multi-player, Co-op, Family Sharing",,1.0,36
39550,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Cloud, Includes level editor, Family Sharing",,1.0,59
34010,"Action, RPG","Single-player, Family Sharing",,0.0,17
57970,,,,,0
33420,,,,,2
73210,"RPG, Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1.0,2
12830,Action,"Single-player, Partial Controller Support, Family Sharing",,0.0,15
210950,"Action, Adventure","Single-player, Multi-player, Steam Achievements, Family Sharing",,1.0,1
99410,"Action, Indie","Single-player, Partial Controller Support, Family Sharing",,0.0,0
223330,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,73
257730,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, In-App Purchases",,1.0,5
242800,,,,,0
233210,"Action, Simulation","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,1.0,0
246740,"Action, Adventure, Indie","Single-player, Family Sharing",,0.0,1
250520,"Indie, RPG","Single-player, Steam Achievements, Family Sharing",,0.0,193
252870,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Family Sharing",,1.0,69
22180,"Action, Adventure, Indie","Single-player, Captions available, Family Sharing",,0.0,6
264280,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,0.0,0
237870,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Trading Cards, Steam Workshop, Partial Controller Support",,0.0,11
285500,"Action, Racing, RPG","Single-player, Steam Trading Cards, Family Sharing",,0.0,21
228180,"Audio Production, Education, Software Training, Utilities, Video Production, Web Publishing",,,,392
297350,"Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0.0,0
298950,"Adventure, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1
300080,"Free to Play, Strategy","Single-player, Multi-player",,1.0,Error
46270,"RPG, Strategy","Single-player, Steam Cloud, Family Sharing",,0.0,6
46280,"RPG, Strategy","Single-player, Family Sharing",,0.0,0
9800,"Action, Adventure","Single-player, Steam Cloud, Family Sharing",,0.0,3
323220,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,44
369440,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,6
380570,"Action, Indie, RPG","Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1.0,0
415030,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0
19000,Adventure,"Single-player, Family Sharing",,0.0,9
485980,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,29
497180,"Racing, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,22
526160,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Remote Play on TV, Family Sharing",,1.0,14
362960,"Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing",,0.0,96
546230,Action,"Single-player, Family Sharing",,0.0,3
606500,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Family Sharing",,0.0,1
617160,"Adventure, Indie","Single-player, Full controller support, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '26 Sep, 2017'}",0.0,6
704450,RPG,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing",,1.0,1126
311290,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",,1.0,24
871420,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,2
910490,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,1
939520,"Action, RPG","Single-player, Family Sharing",,0.0,19
999220,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '20 Oct, 2020'}",0.0,22
899440,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,71
1033950,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,4
1041720,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing",,0.0,228
1042490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,12
1104280,"Action, Adventure, Indie, RPG, Early Access","Single-player, Full controller support, Steam Cloud, Family Sharing",,0.0,44
1123770,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,104
1135230,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,262
1159560,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,18
1159690,"Action, Adventure, Indie, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,201
1178490,"Adventure, Indie","Single-player, Partial Controller Support, Family Sharing",,0.0,13
