ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas,Fecha,Dias_Pasados
298520,"Action, Indie, Simulation, Free to Play","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together","{'date': '7 Aug, 2014'}",1,0,0,0,,07/08/2014 00:00,3532
1238000,"Action, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards","{'date': '11 Jun, 2020'}",1,684,3999,0,,11/06/2020 00:00,1397
215550,"Violent, Gore, Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, Family Sharing","{'date': '31 Oct, 2016'}",1,0,999,0,,31/10/2016 00:00,2716
251270,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '25 Apr, 2016'}",0,5,1499,0,,25/04/2016 00:00,2905
252610,"Action, Indie, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '21 Jul, 2016'}",1,95,374,0,,21/07/2016 00:00,2818
253250,"Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Trading Cards, Steam Workshop, Remote Play Together, Family Sharing","{'date': '25 Jul, 2018'}",1,113,1999,0,,25/07/2018 00:00,2084
264260,"Violent, Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'date': '11 Aug, 2014'}",0,0,0,0,,11/08/2014 00:00,3528
269770,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '29 Feb, 2024'}",1,380,1499,0,,29/02/2024 00:00,39
270410,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'date': '15 Apr, 2016'}",0,0,0,0,,15/04/2016 00:00,2915
284410,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '26 Apr, 2016'}",0,0,1999,0,,26/04/2016 00:00,2904
284990,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '30 Apr, 2015'}",0,0,1999,0,,30/04/2015 00:00,3266
301990,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '3 Jul, 2014'}",0,0,99,0,,03/07/2014 00:00,3567
312780,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '23 Jul, 2015'}",0,21,2499,0,,23/07/2015 00:00,3182
345080,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","{'date': '28 May, 2015'}",0,0,1199,0,,28/05/2015 00:00,3238
314320,"Casual, Indie, Simulation, Strategy","Single-player, Family Sharing","{'date': '8 Aug, 2014'}",0,1,899,0,,08/08/2014 00:00,3531
315460,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '10 Jul, 2018'}",1,20,1199,0,,10/07/2018 00:00,2099
317100,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Steam Leaderboards, Commentary available","{'date': '25 Feb, 2015'}",0,3,0,0,,25/02/2015 00:00,3330
241260,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '29 Sep, 2014'}",0,39,2999,0,,29/09/2014 00:00,3479
323490,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '12 Dec, 2014'}",0,0,1499,0,,12/12/2014 00:00,3405
324160,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '23 Nov, 2015'}",0,35,4499,0,,23/11/2015 00:00,3059
325120,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '4 Jun, 2015'}",0,0,999,0,,04/06/2015 00:00,3231
327070,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats, Family Sharing","{'date': '7 Feb, 2023'}",1,1,0,1,,07/02/2023 00:00,426
334280,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '5 Jul, 2016'}",0,0,1499,0,,05/07/2016 00:00,2834
339230,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '18 Aug, 2015'}",0,1,1999,0,,18/08/2015 00:00,3156
341000,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing","{'date': '13 Sep, 2016'}",0,8,1499,0,,13/09/2016 00:00,2764
326480,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '24 Nov, 2014'}",0,8,1499,0,,24/11/2014 00:00,3423
349320,"Adventure, Indie","Single-player, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing","{'date': '30 Mar, 2015'}",0,0,2499,0,,30/03/2015 00:00,3297
350310,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing","{'date': '28 May, 2015'}",1,6,5999,0,,28/05/2015 00:00,3238
353560,"Adventure, Casual, Indie","Single-player, Family Sharing","{'date': '5 Mar, 2015'}",0,3,299,0,,05/03/2015 00:00,3322
350500,"Action, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'date': '6 Mar, 2015'}",0,0,999,0,,06/03/2015 00:00,3321
355000,Utilities,,"{'date': '7 Jun, 2016'}",,3,0,0,,07/06/2016 00:00,2862
356050,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Remote Play on TV, Family Sharing","{'date': '11 Aug, 2015'}",0,0,0,0,,11/08/2015 00:00,3163
359610,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'date': '12 Jan, 2016'}",0,2,999,0,,12/01/2016 00:00,3009
360170,"Action, Adventure, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","{'date': '8 Sep, 2016'}",1,46,374,0,,08/09/2016 00:00,2769
363130,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '25 Jun, 2015'}",1,0,5999,0,,25/06/2015 00:00,3210
363680,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","{'date': '21 Apr, 2016'}",1,21,1499,0,,21/04/2016 00:00,2909
364050,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '9 Jun, 2017'}",0,0,399,0,,09/06/2017 00:00,2495
366040,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '27 Aug, 2015'}",0,0,0,0,,27/08/2015 00:00,3147
230230,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing","{'date': '30 Jun, 2014'}",1,20,3999,0,,30/06/2014 00:00,3570
373600,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '23 Sep, 2015'}",0,0,499,0,,23/09/2015 00:00,3120
373620,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': '23 Sep, 2015'}",1,0,399,0,,23/09/2015 00:00,3120
375710,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing","{'date': '1 Jul, 2015'}",0,1,199,0,,01/07/2015 00:00,3204
376480,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","{'date': '2 Dec, 2016'}",0,0,599,0,,02/12/2016 00:00,2684
377530,"Adventure, Casual, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '28 Apr, 2016'}",0,44,1699,0,,28/04/2016 00:00,2902
385980,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support","{'date': '23 Jul, 2015'}",0,0,0,0,,23/07/2015 00:00,3182
386140,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '2 Jun, 2017'}",0,0,499,0,,02/06/2017 00:00,2502
386160,Action,"Single-player, Partial Controller Support, Family Sharing","{'date': '17 Jul, 2015'}",0,0,499,0,,17/07/2015 00:00,3188
242840,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing","{'date': '3 Apr, 2015'}",0,2,1999,0,,03/04/2015 00:00,3293
389810,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '4 Sep, 2015'}",0,0,99,0,,04/09/2015 00:00,3139
391170,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing","{'date': '14 Aug, 2015'}",0,0,299,0,,14/08/2015 00:00,3160
224460,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '15 Nov, 2013'}",0,3,999,0,,15/11/2013 00:00,3797
245370,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","{'date': '25 Mar, 2015'}",1,0,999,0,,25/03/2015 00:00,3302
275670,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '13 Jun, 2014'}",0,5,499,0,,13/06/2014 00:00,3587
313010,Simulation,"Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'date': '5 Feb, 2015'}",0,24,999,0,,05/02/2015 00:00,3350
399600,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","{'date': '4 May, 2016'}",0,0,999,0,,04/05/2016 00:00,2896
405590,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing","{'date': '11 Dec, 2015'}",0,0,99,0,,11/12/2015 00:00,3041
303210,"Adventure, Indie","Single-player, Captions available, Partial Controller Support, Remote Play on Tablet, Family Sharing","{'date': '1 Oct, 2015'}",0,19,999,0,,01/10/2015 00:00,3112
407310,"Action, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing","{'date': '21 Apr, 2017'}",0,1,999,0,,21/04/2017 00:00,2544
377670,"Adventure, Casual, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '5 Nov, 2015'}",0,2,1999,0,,05/11/2015 00:00,3077
415200,"Racing, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'date': '9 Nov, 2016'}",0,593,1999,0,,09/11/2016 00:00,2707
417290,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'date': '13 Mar, 2018'}",0,13,1999,0,,13/03/2018 00:00,2218
425340,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,,-1,708
426790,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,4,999,0,,-1,708
430960,"Adventure, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0,2,999,0,,-1,708
2820,"Action, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",,0,63,1599,0,,-1,708
2870,"Action, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Family Sharing",,0,17,2999,0,,-1,708
201310,"Action, Simulation","Single-player, Downloadable Content, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",,0,67,999,0,,-1,708
444140,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,3499,0,,-1,708
259680,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Steam Cloud, Family Sharing",,0,124,699,1,,-1,708
446390,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,4,3999,0,,-1,708
448440,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,99,0,,-1,708
451630,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,699,0,,-1,708
452440,Casual,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0,3,1999,0,,-1,708
281640,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, Remote Play on TV, Family Sharing",,0,20,2499,0,,-1,708
458730,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,3,1999,0,,-1,708
460120,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0,5,1999,0,,-1,708
467930,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,1199,0,,-1,708
467960,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,16,599,0,,-1,708
470590,"Casual, Indie, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,0,499,0,,-1,708
473460,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,999,0,,-1,708
485040,"Adventure, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,1,3999,0,,-1,708
486690,"Adventure, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0,0,999,0,,-1,708
489460,"Action, Adventure, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0,1,0,0,,-1,708
491060,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play on TV, Family Sharing",,0,0,799,0,,-1,708
491420,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,899,0,,-1,708
496810,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1,1,1499,0,,-1,708
500440,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,299,0,,-1,708
352550,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,2999,0,,-1,708
504390,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,1399,0,,-1,708
514310,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0,2,1999,0,,-1,708
542240,"Nudity, Violent, Action, Indie, Early Access","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing",,1,0,999,0,,-1,708
542930,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,1,89,0,,-1,708
549100,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,999,0,,-1,708
337340,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '14 Dec, 2017'}",0,16,999,0,,14/12/2017 00:00,2307
551730,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1,3,5999,0,,-1,708
552410,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing",,0,1,499,0,,-1,708
