ID del juego,Géneros,Categorías
344410,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
362810,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing"
363180,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats, Includes level editor, Family Sharing"
363270,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
363460,"Action, Indie, Racing","Single-player, Steam Achievements, VR Supported, Steam Trading Cards, VR Support, Partial Controller Support, Family Sharing"
363940,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
363980,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
364200,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
364350,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
364480,"Casual, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
364660,"Casual, Indie","Single-player, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing"
364790,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing"
364830,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Stats, Steam Leaderboards"
364840,"Action, Racing","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
364890,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
329460,"Action, Adventure, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
365020,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing"
365120,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing"
365440,"Animation & Modeling, Design & Illustration, Education","Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor"
365480,"RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
352640,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing"
365800,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, VR Support, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing"
365860,Action,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
365880,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
366180,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing"
366600,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
366620,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing"
366670,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
367010,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
364900,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
367140,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
367350,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
367430,"Action, Casual, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing"
363580,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Stats"
368050,"Action, Indie, Strategy","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
368080,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Family Sharing"
362350,"Casual, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Steam Cloud, Family Sharing"
368250,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
368310,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing"
368340,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
368450,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
368600,"Action, Simulation","Single-player, Steam Trading Cards, Family Sharing"
368740,"Action, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
368800,"Action, Indie","Single-player, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
368880,"Adventure, Casual","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
368890,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
323380,"Action, Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
369300,,
369370,Strategy,"Single-player, Multi-player, Steam Trading Cards, Steam Cloud, Family Sharing"
369560,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
370070,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Workshop, Includes level editor"
370120,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
370130,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
361350,"Action, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
370270,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
370490,"Action, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
370550,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
370640,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
370710,"Adventure, Casual, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
370780,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
370920,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
371200,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
651660,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
371100,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Family Sharing"
371300,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
371400,"Action, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing"
371890,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing"
372150,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing"
372250,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
226860,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Stats, Family Sharing"
372330,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
372480,"RPG, Simulation","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
372750,"Action, Adventure, Indie, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
372830,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
372970,"Action, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Stats, Includes level editor, Family Sharing"
373140,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Captions available"
373180,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing"
373630,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
371120,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
374140,,
374240,"Action, Adventure, Indie, RPG","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
374410,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
374460,"Action, Casual, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Remote Play Together, Family Sharing"
370200,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
374950,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Family Sharing"
375000,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
375020,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
375030,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
375040,"Action, Casual, Indie, Simulation","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
