ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Minutos jugadas,Fecha,Dias_Pasados,Minutos jugadas Totales
546050,"Action, Casual","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,31,1999,0,,-1,708,143
862570,"Action, Casual, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,1.0,3,99,0,,-1,708,1201
868980,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,819
921940,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Family Sharing",,1.0,0,0,1,,-1,708,1
950460,"Action, Casual, Free to Play","Single-player, Steam Achievements, Stats",,0.0,0,0,0,,-1,708,20
952040,"Indie, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,18,399,0,,-1,708,1491
963330,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,4,49,0,,-1,708,1640
1007840,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing",,0.0,1,999,0,,-1,708,18
1047440,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,8,3999,0,,-1,708,4926
1078000,"Indie, Simulation, Early Access","Single-player, Steam Workshop, Includes level editor, Family Sharing",,0.0,1,0,0,,-1,708,33
1096720,"Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,3,199,0,,-1,708,1398
1253870,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,0,99,0,,-1,708,487
1263160,Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,0,199,0,,-1,708,103
814200,Adventure,"Single-player, Steam Achievements, Family Sharing",,0.0,0,99,0,,-1,708,515
1323420,"Action, Simulation","Single-player, Steam Achievements, Family Sharing",,0.0,0,99,0,,-1,708,111
1343090,"Adventure, Casual, Indie","Single-player, Family Sharing",,0.0,0,299,0,,-1,708,216
1407420,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,86
1446720,"Action, Free to Play","Single-player, Partial Controller Support, Steam Cloud",,0.0,0,0,0,,-1,708,12
1555110,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,24,79,0,,-1,708,578
1602490,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,1,299,0,,-1,708,312
2060080,"Casual, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, In-App Purchases",,1.0,28,0,1,,-1,708,3105
202200,"Indie, Strategy","Single-player, Family Sharing",,0.0,31,1999,0,,-1,708,24339
314970,"Free to Play, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Stats, Includes level editor, Remote Play Together",,1.0,36,0,1,,-1,708,27976
812810,"Casual, Indie, Simulation, Free to Play",Single-player,,0.0,6,0,0,,-1,708,105
356040,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,34,1499,0,,-1,708,3488
781030,"Action, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, In-App Purchases",,1.0,395,0,1,,-1,708,1
656970,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,0.0,0,499,0,,-1,708,10
10150,"Action, Adventure","Single-player, Family Sharing",,0.0,57,1999,0,,-1,708,48442
213330,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,109,1999,0,,-1,708,6364
393080,Action,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Family Sharing",,1.0,65,3999,0,,-1,708,3810
1369320,"Casual, Indie, Free to Play",Single-player,,0.0,392,0,0,,-1,708,7377
1755350,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Family Sharing",,1.0,0,399,0,,-1,708,247
15210,Simulation,"Single-player, Multi-player, Co-op, Family Sharing",,1.0,101,999,0,,-1,708,1241
269470,"Audio Production, Utilities","Single-player, Steam Cloud",,0.0,38,3999,0,,-1,708,671
270090,"Action, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,399,0,,-1,708,1073
345370,Utilities,,,,24,1499,0,,-1,708,168
454670,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,399,0,,-1,708,589
454690,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,1048
457680,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing",,0.0,0,749,0,,-1,708,646
463110,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,1501
464960,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,696
466840,"Action, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,199,0,,-1,708,2859
504210,"Indie, Simulation","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,45,1499,0,,-1,708,599
513620,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,1457
527750,"Action, Indie","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299,0,,-1,708,538
547470,Action,"Single-player, Steam Trading Cards, Family Sharing",,0.0,0,0,0,,-1,708,619
687750,"Action, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,1,499,0,,-1,708,2
702050,"Adventure, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0.0,8,1499,0,,-1,708,1668
751630,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,1.0,41,2999,0,,-1,708,2324
786520,"Utilities, Early Access","Steam Workshop, Steam Cloud",,0.0,761,399,0,,-1,708,635
842780,"Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Workshop, Family Sharing",,1.0,43,1499,0,,-1,708,9
880950,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,4,2499,0,,-1,708,1051
933940,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,239,0,,-1,708,178
1021100,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,20,1999,0,,-1,708,267
1080020,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,33,1799,0,,-1,708,503
878380,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases",,1.0,4,0,1,,-1,708,4441
1283960,"Casual, Indie, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op",,1.0,1,0,0,,-1,708,6
1389550,"Adventure, RPG, Simulation, Strategy","Single-player, Steam Achievements, Remote Play on Tablet, Family Sharing",,0.0,9,1699,0,,-1,708,733
1416230,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,4,2499,0,,-1,708,894
1434480,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,20,3499,0,,-1,708,3787
1577620,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,15,1999,0,,-1,708,605
1671350,"Action, Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,12,949,0,,-1,708,584
1730260,"Simulation, Early Access","Single-player, Steam Workshop, Steam Cloud, Family Sharing",,0.0,2,1999,0,,-1,708,35
2015620,"Action, Indie, Early Access","Single-player, Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing",,1.0,0,1599,0,,-1,708,24
2198800,Simulation,"Single-player, Family Sharing",,0.0,7,899,0,,-1,708,7
40720,"Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,2,499,0,,-1,708,54
202530,,"Single-player, Partial Controller Support, Family Sharing",,0.0,8,999,0,,-1,708,90
235720,"Action, Indie, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,499,0,,-1,708,66
237630,"Action, Adventure, Casual","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'date': '13 Aug, 2013'}",0.0,23,1499,0,,13/08/2013 00:00,3891,1256
292370,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,199,0,,-1,708,1730
301190,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,299,0,,-1,708,2039
301200,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,0,799,0,,-1,708,2084
301690,Casual,"Single-player, Family Sharing",,0.0,0,299,0,,-1,708,6
312450,"Simulation, Strategy, Free to Play","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Includes level editor",,1.0,306,0,0,,-1,708,847
340320,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,1281
346500,"Action, Adventure, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,3,99,0,,-1,708,2918
357070,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,9,99,0,,-1,708,2605
336420,"Action, Adventure, Casual, Indie, Sports, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,0,999,0,,-1,708,529
395160,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,0.0,1,999,0,,-1,708,500
400370,"Action, Adventure","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,299,0,,-1,708,3988
400510,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,199,0,,-1,708,1678
421740,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,1499,0,,-1,708,933
422100,"Indie, Simulation","Single-player, VR Only, Steam Trading Cards, Family Sharing",,0.0,0,49,0,,-1,708,3942
230310,"Action, Free to Play, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,0,0,,-1,708,5
431710,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,199,0,,-1,708,2162
448000,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,1047
450850,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,99,0,,-1,708,2458
453100,"Action, Casual, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,1.0,0,599,0,,-1,708,1481
461010,"Action, Casual, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,99,0,,-1,708,2930
461360,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,399,0,,-1,708,226
463930,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,1498
467310,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,1710
468330,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,0,999,0,,-1,708,522
473670,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,1190
474910,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,1,499,0,,-1,708,1194
491280,"Action, Racing, Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Family Sharing",,1.0,1,499,0,,-1,708,1253
496640,Indie,"Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,2238
499520,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,7,1999,0,,-1,708,2555
501760,"Action, Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,99,0,,-1,708,1199
508990,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,99,0,,-1,708,791
522210,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0.0,8,1499,0,,-1,708,8185
526540,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing","{'date': 'Sep 23, 2016'}",1.0,0,99,0,,-1,708,2184
530330,"Adventure, Free to Play, Indie","Single-player, Steam Achievements, Captions available, Steam Cloud","{'date': 'Oct 13, 2016'}",0.0,6,0,0,,-1,708,367
531910,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,406
533330,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,1288
539750,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,0,99,0,,-1,708,1701
541380,"Action, Indie, Racing","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,1,99,0,,-1,708,1194
547710,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499,0,,-1,708,494
550670,"Action, Casual, Indie, Simulation","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,1268
574820,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0.0,1,199,0,,-1,708,1323
575580,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,99,0,,-1,708,1390
577740,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,499,0,,-1,708,583
586340,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,0,99,0,,-1,708,94
