ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio,In-Purchased,Fecha,Dias_Pasados
556230,"Action, Adventure, Casual, Indie, Racing, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,1,0,1999,0,-1,1398
556250,"Action, Indie, Strategy","Single-player, Family Sharing",,0,0,99,0,-1,1398
556340,"Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,-1,1398
556770,"Gore, Action, Indie, RPG, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,999,0,-1,1398
557580,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,0,799,0,-1,1398
557830,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,299,0,-1,1398
557890,"Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Trading Cards",,0,0,0,0,-1,1398
558340,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,1499,0,-1,1398
558790,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,1,1499,0,-1,1398
559130,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,99,0,-1,1398
559350,"Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
559450,"Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
560220,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,0,399,0,-1,1398
560250,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,1499,0,-1,1398
560640,"Action, Adventure, Casual, Indie, Strategy","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
560720,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,1,399,0,-1,1398
560730,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
560740,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,1,399,0,-1,1398
560750,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
560820,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
561420,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,499,0,-1,1398
562050,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,99,0,-1,1398
562160,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
562330,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,-1,1398
562490,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,299,0,-1,1398
562570,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,299,0,-1,1398
562600,"Casual, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
562660,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
563150,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Includes level editor, Family Sharing",,0,0,399,0,-1,1398
563250,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",,0,0,999,0,-1,1398
563520,"Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,699,0,-1,1398
563910,"Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,1,499,0,-1,1398
564280,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1,0,99,0,-1,1398
564720,"Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
564810,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,599,0,-1,1398
565200,"Adventure, Casual, Indie","Single-player, Tracked Controller Support, VR Supported, Steam Trading Cards, Family Sharing",,0,0,299,0,-1,1398
565380,"Action, Adventure, Free to Play","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards",,0,0,0,0,-1,1398
565660,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
566180,"Action, Adventure, Indie, Early Access","Single-player, Tracked Controller Support, VR Only, Family Sharing",,0,0,699,0,-1,1398
566270,"Action, Adventure","Single-player, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,999,0,-1,1398
565860,"Action, Adventure, Casual, Indie, Racing","Single-player, Steam Trading Cards, Family Sharing",,0,2,399,0,-1,1398
564420,"Violent, Gore, Action, Indie","Single-player, Full controller support, Steam Trading Cards, Family Sharing",,0,0,299,0,-1,1398
566880,"Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
567060,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
567200,"Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
567210,"Adventure, Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,-1,1398
567370,Action,"Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",,0,0,399,0,-1,1398
567690,"Adventure, Casual, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",,0,0,0,0,-1,1398
567890,"Action, Indie, Sports","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1,0,99,0,-1,1398
568040,"Action, Indie","Single-player, Partial Controller Support, Family Sharing",,0,1,199,0,-1,1398
568090,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,15,499,0,-1,1398
568200,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,199,0,-1,1398
568670,"Action, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1,0,299,0,-1,1398
568860,"Action, Casual, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,2,99,0,-1,1398
569360,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
569380,"Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,999,0,-1,1398
570350,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,299,0,-1,1398
570500,"Sexual Content, Violent, Gore, Adventure, Indie, Early Access","Single-player, Steam Trading Cards, Family Sharing",,0,0,109,0,-1,1398
570910,"Action, Indie","Single-player, Steam Achievements, VR Only, Steam Trading Cards, Family Sharing",,0,0,0,0,-1,1398
571520,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,169,0,-1,1398
572010,"Action, Adventure, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,799,0,-1,1398
572330,Adventure,"Single-player, Steam Trading Cards, Family Sharing",,0,0,119,0,-1,1398
572760,Casual,"Single-player, Steam Trading Cards, Family Sharing",,0,0,699,0,-1,1398
573260,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,799,0,-1,1398
574580,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,199,0,-1,1398
574690,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,199,0,-1,1398
575090,"Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,0,0,-1,1398
575590,"Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,99,0,-1,1398
575630,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,199,0,-1,1398
575880,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,499,0,-1,1398
576160,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,199,0,-1,1398
576380,"Casual, Indie, Strategy","Single-player, Steam Cloud, Family Sharing",,0,0,0,0,-1,1398
576660,"Indie, Racing","Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,1,0,99,0,-1,1398
576670,"Adventure, Casual, Free to Play, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards",,0,0,0,0,-1,1398
576980,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0,0,599,0,-1,1398
552350,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,99,0,-1,1398
577280,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1,0,999,0,-1,1398
577380,"Action, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,1,0,599,0,-1,1398
577480,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,6,799,0,-1,1398
577690,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing",,0,22,999,0,-1,1398
577760,"Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,199,0,-1,1398
579230,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
579330,"Action, Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing",,0,0,499,0,-1,1398
579760,"Adventure, Indie","Single-player, Family Sharing",,0,0,1499,0,-1,1398
575670,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0,0,334,0,-1,1398
580300,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1,0,799,0,-1,1398
580590,"Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",,1,0,999,0,-1,1398
580680,"Action, Casual, Indie, Racing","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
581060,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
581810,"Nudity, Gore, Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",,0,0,100,0,-1,1398
582620,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",,0,0,499,0,-1,1398
584220,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0,0,199,0,-1,1398
584780,"Action, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,99,0,-1,1398
585180,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,1,399,0,-1,1398
585360,"Action, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0,0,199,0,-1,1398
585430,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0,0,1599,0,-1,1398
585750,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,299,0,-1,1398
585770,"Action, Indie, Strategy","Single-player, Steam Trading Cards, Partial Controller Support",,0,0,0,0,-1,1398
585890,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,599,0,-1,1398
585970,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0,0,199,0,-1,1398
586160,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0,0,399,0,-1,1398
586170,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0,0,399,0,-1,1398
586670,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0,0,1299,0,-1,1398
586880,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","{'date': '28 Apr, 2017'}",0,2,199,0,28/04/2017 00:00,2537
587390,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '6 Apr, 2018'}",0,0,0,0,06/04/2018 00:00,2194
588560,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Remote Play Together, Family Sharing","{'date': '12 Sep, 2018'}",1,0,1499,0,12/09/2018 00:00,2035
588630,"Action, Adventure, Indie, Massively Multiplayer, Racing, Simulation","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support, Includes level editor, Family Sharing","{'date': '13 Feb, 2019'}",1,0,1499,0,13/02/2019 00:00,1881
588890,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards","{'date': '16 Feb, 2017'}",0,0,0,0,16/02/2017 00:00,2608
589430,"Action, Indie, Massively Multiplayer","Multi-player, MMO, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Family Sharing","{'date': '28 Apr, 2017'}",1,0,0,0,28/04/2017 00:00,2537
589730,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '7 Jul, 2017'}",0,0,999,0,07/07/2017 00:00,2467
590870,"Action, Adventure, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing","{'date': '24 Feb, 2017'}",0,0,99,0,24/02/2017 00:00,2600
591750,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'date': '26 Apr, 2018'}",0,0,1499,0,26/04/2018 00:00,2174
