ID del juego,Repeticiones,Minutos Totales
485500,6,472
1239300,6,202
1509820,2,167
6370,8,2554
208030,2,76
215870,3,111
389430,22,1363641
434530,3,882
514460,5,1105
557190,4,872
645690,4,1539
579180,3,4628
888790,2,79
1021770,5,958
1230140,7,1363
1265240,1,219
1345740,2,916
1367550,3,2499
872410,3,4286
1567800,1,253
1732330,1,3546
1879330,1,3
1811950,2,6011
2113920,1,4597
427950,1,246
1942660,4,2501
339600,6,82
511090,2,346
934430,4,909
1283970,1,45847
1737340,4,1881
1230170,8,655
1269370,4,4205
814540,8,1119
201830,2,465
613270,1,329
790750,1,40
338000,2,157
570380,1,1
672730,1,2
689400,1,1
735850,1,1
523740,2,113
1275640,4,1012
334030,4,247
343270,7,1152
247370,4,745
397690,2,8
464780,4,124
488660,2,764
508410,2,683
572890,7,4915
999020,2,5279
1016790,5,1064
1034910,1,1
1601740,1,704
1787820,6,1411
251450,1,2
679740,1,15
746910,1,7
407060,1,22
549090,1,31
585860,3,304
470260,5,1425
618690,1,115
689580,1,16897
868020,5,54
741820,4,1307
927270,2,273
265690,3,115
1039880,1,280
1051200,4,587
1205520,1,393
1256230,1,21
235780,5,475
388620,4,1379
846770,3,3914
1910780,1,148
293010,2,992
413710,2,1933
239660,2,930
321480,7,206
361630,5,167
33570,1,50
216090,2,386
327640,2,478
266410,3,469
349730,6,1238
390870,2,817
398840,2,67
399660,4,2930
445190,2,946
516110,1,204
530320,3,648
546430,4,1546
555880,3,237
579720,4,974
585080,1,340
615120,2,451
622890,1,266
631770,1,327
636070,1,263
666100,2,294
718650,8,1281
842150,1,522
846030,1,488
858260,3,386
873940,6,1152
885000,2,64
916100,1,212
938560,3,391
998740,4,978
1069030,1,444
1101120,2,284
1103860,1,138
1142080,1,264
1290330,1,124
1301930,1,13
1433860,1,557
1549850,1,18
1662210,1,38
1736550,2,410
1843760,5,7485
1859290,1,127
1906020,1,160
2066020,7,6636
2328750,3,333
1194810,1,130
2287220,2,342
2499470,1,748
2529170,4,2405
2477340,1,556
1351240,1,370
244050,3,684
324140,3,282
420000,3,53824
477130,2,75
1594940,3,547
1883260,2,717
214630,1,1
214640,1,1
397080,3,28
503620,2,254
811890,1,129
1250870,2,16
2075720,1,129
1294810,2,1895
3800,4,546
9740,1,23
13230,2,136
11900,1,16
21300,1,8
20710,1,29
18500,7,1883
15400,1,85
23120,1,10
25700,1,4394
40420,2,43
32200,4,659
37500,1,16
3170,3,6761
35010,2,15329
35070,1,17
205650,7,1542
45100,2,217
6600,1,101
27800,1,4
44200,2,714
46000,1,36
45000,1,400
27920,2,77
19030,1,131
50820,1,679
45400,4,1185
42640,1,539
33680,3,559
42650,4,748
47000,1,693
41800,6,2764
63600,1,36
24420,3,2892
46600,1,32
50000,2,142
2450,3,204
62000,1,264
27000,1,77
47900,1,1668
92300,2,245
51060,1,302
57700,1,89
47800,3,314
15500,2,264
35460,5,62
249610,3,469
95300,4,234
104100,1,11
97000,5,1860
55040,6,2034
92200,1,8
80310,3,478
200910,4,654
202410,2,25
107600,3,518
200900,7,1159
102200,1,189
80330,2,75
80340,1,78
80360,2,652
18120,1,145
111100,2,336
108500,6,2688
205690,1,432
42170,3,1027
205870,1,21
15060,1,37
207420,3,281
207320,1,2854
70500,1,981
208400,1,35
207430,1,102
207530,2,212
209370,1,275
18040,1,161
102850,2,725
212050,1,71
211800,1,35
200010,4,834
211340,1,72
212410,1,9
211120,3,299
215450,1,271
209270,1,49834
206370,2,177
208750,1,218
215770,1,87
214790,3,213
204220,1,41
216290,1,91
211670,1,35
204630,5,1646
216130,1,50
212110,4,575
223630,6,596
223390,6,762
209950,1,842
227320,1,2094
72900,1,1357
229520,2,444
227280,3,238
209540,7,1805
227800,1,357
46750,5,1082
362410,1,217
210550,1,393
96900,1,405
227720,1,48
233740,4,717
209060,1,71
222660,3,589
223280,2,1107
234900,2,219
228440,1,105
220900,4,305
237430,2,487
238930,1,173
238630,2,219
229890,1,141
236490,1,31
231020,1,56
234980,1,138
403200,1,221
217140,6,3070
245150,1,71
230860,2,190
225220,1,460
241320,1,259
246400,1,138
246800,1,344
246980,2,442
247310,4,734
244070,4,951
248190,3,342
248650,3,191
248860,4,1386
241720,6,2016
248970,3,309
242570,1,168
250110,2,644
250280,1,112
250340,5,4653
250640,1,483
250700,3,584
237740,3,906
251230,1,121
251310,1,659
251370,2,114
251390,1,77
251410,1,432
251510,1,71
251710,1,88
252030,2,222
252370,1,51
252430,2,322
252570,1,558
252710,2,404
253150,1,329
253190,2,172
253350,1,56
253570,2,256
253860,10,1803
254200,2,264
254880,2,455
205080,1,56
255260,1,933
215630,1,137
255340,1,171
222640,1,172
585450,10,2439
246760,3,2322
606730,4,2352
257170,2,776
239720,1,124
233110,1,431
257690,1,271
257710,3,740
257770,1,76
258030,1,394
761030,3,819
258220,3,1702
235980,2,88
209390,1,336
231720,2,151
245390,2,557
247140,1,76
259430,1,458
259510,2,429
259620,2,120
259640,1,55
259830,1,72
259870,1,107
260160,4,1908
235620,6,947
244910,1,208
262210,4,635
262260,3,581
262590,1,54
262790,1,76
262850,2,458
263020,1,297
263040,1,164
263360,2,150
263400,1,142
263420,4,483
263460,2,285
263480,1,220
263640,1,276
263820,1,71
264060,1,86
264160,1,260
264220,1,502
264320,1,76
264540,1,200
265400,2,703
265610,3,1393
265870,1,107
265970,1,459
449300,3,894
266050,2,1075
266130,4,1150
266250,2,160
266490,1,76
267360,1,51
201040,1,320
267730,2,360
267900,2,440
268200,1,295
262940,1,100
268340,1,220
241410,2,796
268810,3,502
268830,3,676
269030,1,56
269110,1,718
269330,4,1122
269430,1,76
269650,2,744
269690,1,306
269890,2,110
269990,1,743
270050,3,437
270310,1,56
270330,1,76
270490,1,71
270630,2,948
239840,2,409
270810,2,258
224040,1,50
271670,2,184
271730,1,138
267670,3,297
270750,3,319
270760,2,141
271820,3,1634
271990,1,166
300550,7,5628
272300,1,27
272330,2,200
272600,2,416
272670,1,102
273240,1,102
273830,1,51
274130,2,249
274250,4,150
274450,1,153
244430,1,158
46770,1,256
233350,2,767
277520,2,265
278100,3,641
278440,1,35
278550,1,525
278590,2,713
278620,1,87
278910,2,338
650220,5,463
279160,1,242
279440,2,720
279480,1,262
279520,1,112
279580,1,277
279740,1,303
279900,1,579
280010,1,444
280040,1,56
280320,1,293
280460,1,104
280500,1,56
280890,1,228
280910,2,154
280930,2,676
281200,2,704
282590,3,5509
282680,1,206
282960,1,2
283080,2,217
283180,3,455
283450,1,553
284140,3,517
284180,1,51
284200,1,57
285110,2,2941
285420,2,273
285440,1,81
285480,4,536
285520,1,117
285820,6,1240
285960,1,71
286200,1,71
286660,2,605
226100,2,1058
286830,2,337
249380,2,162
236930,1,215
287600,2,232
287860,3,688
288020,2,594
288060,5,561
288100,1,161
288220,1,184
265120,5,813
279920,1,199
288370,2,446
288670,1,90
288930,2,329
289220,3,797
289420,3,657
289440,3,602
289480,2,413
289600,2,94
290490,1,13
290650,1,453
290710,1,107
290890,1,183
290970,1,138
290990,2,124
291050,1,138
291090,1,317
291190,1,76
291390,4,821
291430,1,76
292500,3,474
292600,1,249
431290,1,309
293320,3,927
293340,1,409
293600,2,294
293660,1,211
293680,1,64
293880,2,738
293920,1,127
293960,1,132
264520,1,281
234530,2,213
295490,1,247
295730,2,155
295850,1,117
295910,2,486
295990,1,35
296240,2,302
296280,1,71
283940,1,271
283960,1,302
283980,1,332
292240,1,185
292780,1,214
294530,1,168
294660,1,331
294670,1,212
291030,1,71
296510,1,86
296570,1,620
296590,1,117
296730,3,779
296850,1,486
296930,1,200
296970,5,2134
297080,2,311
297100,1,76
297290,1,168
297410,1,137
297740,1,168
297920,1,405
298480,3,1822
298820,2,574
298830,2,476
298840,2,380
298850,2,358
298890,1,197
251210,1,174
299030,1,6
299440,1,77
299800,1,90
299890,2,381
300200,1,76
300280,1,77
300340,1,204
300360,1,265
300570,7,5071
300580,4,2145
301920,1,299
292400,2,378
302270,3,4451
302310,1,257
302470,4,669
302490,2,405
302650,1,56
302850,1,285
303260,1,319
303410,1,76
303430,1,345
303510,1,51
205060,1,56
205070,1,56
205090,1,61
303680,1,77
303690,1,45
303850,1,76
303910,2,20143
304150,1,56
304170,2,189
304500,2,254
305010,1,35
265950,1,138
305480,1,97
305740,2,149
305760,1,151
305780,1,132
305800,1,76
305820,2,271
305840,1,308
303340,1,77
306200,5,779
306550,1,201
306660,6,694
306700,2,951
548680,1,248
307010,1,50
307090,2,196
307210,2,197
307270,1,35
307430,1,246
307570,1,220
307580,2,254
307600,1,171
307620,3,893
299540,1,4
308360,1,112
308380,1,187
308440,1,182
308520,1,260
308560,1,215
310460,1,241
310510,3,1165
310760,1,107
310850,2,78
310880,1,319
311100,2,373
311190,2,275
311240,3,1367
312600,1,248
262240,3,482
265170,5,966
282010,1,107
282030,1,72
312750,3,1209
312900,1,76
313470,1,35
305490,1,111
307190,1,56
313630,2,400
314030,5,1189
314070,1,151
314150,2,480
314200,1,56
314210,1,51
314290,1,56
314330,1,280
314360,1,90
314380,1,133
314470,1,167
314570,1,107
314590,1,450
314790,6,1372
315110,1,96
315340,1,112
315670,1,201
315850,1,193
315860,2,1725
315930,1,138
313590,1,76
316080,1,247
316370,1,263
316660,1,90
316750,1,1
316840,1,217
316930,2,408
316970,1,167
317040,1,76
317330,1,261
317370,1,151
317510,1,56
265750,1,264
317620,1,90
317710,3,1156
317970,4,1421
242130,1,679
318130,2,460
318230,2,225
262000,1,317
318260,3,844
318530,1,93
318570,1,55
318860,1,201
319050,2,421
252970,1,102
281130,1,288
319270,1,56
343820,1,35
319480,3,624
249190,2,839
319740,2,306
251890,4,994
320090,1,229
320120,2,624
320400,3,302
317290,1,56
320430,2,1122
320520,1,76
316180,1,750
320630,3,420
320650,3,395
320690,3,789
320820,2,647
263860,6,1474
275180,2,450
321060,1,362
299660,1,127
322080,1,736
322540,1,293
322680,3,493
322900,2,200
322910,2,692
323040,1,300
324070,1,56
324120,1,120
324260,1,162
324270,1,71
324390,1,235
324450,1,420
324470,1,256
324710,1,277
324740,1,306
260330,1,139
325150,2,353
325160,1,56
325320,1,118
325370,6,1132
325470,2,561
325520,2,542
325730,2,277
325860,1,135
326060,1,144
326150,3,1533
326340,3,670
326630,1,1044
326670,2,489
326720,1,55
326730,1,102
322130,1,1
286880,1,72
297860,2,260
316030,2,539
316260,3,565
322600,1,268
327740,2,356
327220,5,1422
327310,3,437
327390,1,1
327510,3,495
327560,1,91
328640,1,90
328680,3,1037
329240,1,220
329340,1,4
329770,1,189
329860,1,835
330110,2,181
330180,2,529
330270,1,204
330450,1,76
330680,1,56
275060,1,709
331190,4,865
331220,2,106
331340,1,202
331400,1,76
331570,1,75
331720,2,447
332330,1,110
332360,3,484
332540,1,420
332580,2,260
332620,2,682
332730,1,210
332830,2,144
246110,2,1339
333210,1,294
333330,1,56
333340,1,287
333530,1,76
333660,1,444
333730,1,71
333820,1,279
333830,1,285
333860,1,108
333970,1,107
334270,1,76
334710,1,96
276810,6,1817
334840,3,3389
335010,1,78
335090,1,750
335100,1,183
335200,1,259
335840,1,51
335920,1,56
336060,1,22
336080,1,429
336090,5,751
336250,2,422
336710,2,489
336730,2,516
337180,1,271
337270,1,72
337210,1,256
337730,2,269
338110,1,90
338120,3,1524
338130,4,1018
338140,1,181
338190,2,161
338310,1,331
338320,4,1425
338330,1,212
338760,3,921
332530,1,215
338830,1,242
338930,2,262
222180,1,76
339460,1,150
339500,1,151
339590,4,629
339690,1,451
339710,1,141
339820,1,246
339900,1,146
337150,5,1072
340000,1,216
340030,1,262
340280,2,65
340330,1,138
340340,1,97
340360,1,173
340390,1,98
340440,1,104
340470,1,146
340490,3,516
340570,1,51
340580,2,372
340720,1,50
340860,1,196
341270,1,381
341380,1,82
341470,2,1034
341530,2,322
341690,1,56
340750,2,324
341780,1,214
341870,1,37
341950,2,8945
342100,2,221
342130,2,301
342350,1,71
342360,2,456
342450,1,252
342500,1,208
342510,1,56
342880,2,186
342890,1,71
343020,2,301
343280,2,490
343340,2,554
343390,1,176
240620,2,1327
342490,1,56
343930,4,860
340250,1,397
344440,3,1043
344500,1,56
344630,2,242
344840,2,569
344880,2,119
345090,2,89
345340,1,107
345750,2,482
345640,1,184
346090,1,104
346140,1,56
346180,2,107
346200,1,35
346340,1,35
343810,1,35
343830,1,35
346430,1,205
342020,4,591
346490,1,199
346810,3,1538
346830,1,246
346850,1,314
347040,3,1246
347060,1,216
347160,4,766
347410,1,304
347730,1,321
346370,4,23
348270,1,77
348340,1,231
348450,2,372
348730,2,293
348650,1,222
348800,1,216
348840,1,241
348870,2,533
349140,4,1024
349220,1,151
349250,1,150
349260,2,554
349690,1,121
349840,1,323
349950,2,75
350070,1,101
346510,1,546
350740,2,362
350970,3,443
351050,1,210
351060,1,680
351090,1,285
351240,1,76
351250,5,1336
351450,1,155
352080,1,251
325060,1,27
352120,2,429
352130,6,1087
352140,2,513
352190,3,518
352440,1,468
352580,1,151
347440,2,703
352610,1,347
352900,1,240
353090,2,737
358360,1,4
353600,1,219
310810,3,569
353980,1,197
353990,2,408
354030,1,324
351480,2,379
354230,1,267
354310,2,600
354400,1,120
354620,1,117
354730,1,210
354740,1,404
354930,1,72
355080,1,224
355240,1,208
355350,1,180
355530,2,499
355560,2,347
355760,2,542
355810,2,1323
355860,1,209
355910,1,211
328650,1,215
356390,1,180
352620,4,1359
356530,2,368
356730,1,311
357120,2,585
357370,2,346
357490,1,246
357720,1,599
357830,1,246
357890,1,165
358030,1,246
234920,2,3193
358130,8,4331
358480,1,263
358650,3,874
358830,1,91
358960,2,774
359100,2,676
359140,2,266
359250,1,201
359260,1,259
359280,1,201
359300,1,199
348300,1,138
359670,1,222
360030,1,90
360040,1,238
360450,1,241
361200,1,245
361600,3,709
361830,2,420
361890,3,879
362130,1,298
362140,1,295
362290,2,571
344410,1,595
362810,1,262
363180,1,588
363270,1,197
363460,1,210
363940,1,280
363980,1,270
364200,1,161
364350,2,468
364480,1,56
364660,1,312
364790,1,148
364830,1,210
364840,1,201
364890,3,295
329460,2,34
365020,1,35
365120,1,222
365440,1,232
365480,1,476
352640,2,640
365800,2,708
365860,1,229
365880,1,101
366180,2,554
366600,1,179
366620,1,230
366670,1,593
367010,1,216
364900,1,476
367140,1,235
367350,2,358
367430,1,181
363580,2,425
368050,2,245
368080,1,217
362350,2,402
368250,1,275
368310,1,222
368340,6,9549
368450,1,177
368600,1,181
368740,1,243
368800,1,308
368880,1,90
368890,1,229
323380,5,1676
369300,1,256
369370,2,598
369560,1,255
370070,2,532
370120,1,151
370130,1,416
361350,2,284
370270,1,401
370490,1,210
370550,2,445
370640,3,1491
370710,6,984
370780,2,495
370920,2,253
371200,1,271
651660,1,393
371100,2,167
371300,1,481
371400,1,56
371890,1,242
372150,3,904
372250,1,185
226860,9,8460
372330,1,90
372480,1,366
372750,3,1126
372830,1,202
372970,1,291
373140,1,165
373180,1,157
373630,1,290
371120,1,351
374140,1,148
374240,1,312
374410,1,146
374460,2,364
370200,1,202
374950,1,305
375000,1,227
375020,2,442
375030,2,346
375040,3,1158
375250,2,406
375320,5,1523
375400,1,211
680480,1,163
375520,2,509
375580,4,840
375770,2,360
375790,1,216
267750,1,314
376250,2,311
369310,1,90
376560,1,186
376910,1,193
436390,3,431
377070,1,305
377080,1,224
377100,1,271
375090,1,126
377360,5,781
377460,1,268
377470,3,393
377570,4,960
377660,2,459
377690,1,236
332200,3,2519
377970,1,277
377980,1,268
378660,2,510
378810,1,220
378830,2,189
378930,2,400
379990,1,351
370050,1,91
380100,1,211
381220,1,243
381610,1,210
381900,1,241
381910,1,243
361550,1,533
382260,3,293
382920,3,422
349020,2,415
383240,1,216
383560,1,321
383590,1,182
383710,2,285
383790,2,227
383800,1,288
384000,1,271
384110,6,2294
384120,1,485
384310,1,161
384480,2,302
384660,1,271
384840,2,364
384940,1,200
385060,1,332
385230,1,281
385310,3,346
385440,1,280
385490,3,801
352220,4,1792
385030,1,182
385580,1,247
385860,1,186
385950,2,421
386050,1,90
386290,1,361
386350,2,289
386490,3,335
386540,2,651
386600,1,299
386750,2,785
387010,1,578
387110,1,1
386840,1,238
387880,1,319
388360,1,269
388440,1,294
388720,1,282
388960,1,211
388970,1,222
389010,1,151
389190,2,141
389200,1,272
389250,1,210
389310,2,296
389650,1,90
389840,1,276
389850,2,668
390210,1,180
389700,2,484
390220,1,202
390460,4,596
390620,3,773
390920,1,90
390940,2,670
391120,3,292
391140,5,1511
391160,3,458
391180,1,90
391240,2,318
391520,2,1053
391640,1,181
391650,1,91
391820,1,275
391960,3,1026
392000,2,333
393150,1,245
393200,4,1684
393460,2,309
393740,1,120
393750,1,90
393820,1,400
393860,1,151
391210,1,267
394260,1,242
394290,2,249
394700,3,839
394830,1,121
391250,1,401
395100,2,325
395150,1,252
395300,1,262
395400,3,559
395480,1,217
395570,3,1311
384550,2,222
395860,3,534
395900,1,120
396010,1,625
396090,1,334
396320,1,208
396350,4,1380
396400,1,297
396640,1,6
360840,1,233
396860,1,282
397090,3,2125
397360,1,245
373610,3,634
398100,1,210
398110,1,160
397870,3,809
398140,1,90
398150,3,772
398180,1,231
398480,1,126
398920,3,433
398940,1,219
398970,2,314
399000,3,612
399070,1,602
399130,3,681
399140,1,223
399240,1,279
399530,2,302
399040,1,267
399890,2,461
399920,2,272
399910,1,210
400380,1,223
400450,2,327
400160,2,213
401120,1,283
401170,1,332
392780,2,496
401710,1,181
387870,1,209
401810,3,1076
402020,1,149
363520,1,262
402210,1,203
402340,1,157
402430,1,181
402530,1,210
403120,6,1458
403180,2,353
403230,2,508
403300,1,313
403850,2,698
403940,2,1157
404030,1,262
404180,2,410
404640,2,358
404770,2,276
404850,1,217
405440,1,602
405970,1,410
406120,2,475
406310,1,368
342260,1,270
406730,3,420
406850,1,185
380210,1,219
407720,2,227
407830,1,305
407880,1,331
408280,1,161
408440,1,210
408750,1,251
409040,1,211
409070,1,91
409100,2,547
409280,1,211
409290,2,309
409370,1,201
409390,1,410
409420,1,210
409560,3,373
409600,4,1331
385900,3,611
337980,1,222
409850,2,3837
410150,1,167
410290,2,422
410370,1,223
410440,1,55
410470,1,212
410670,4,836
410820,3,1349
410890,4,1508
411590,1,173
411610,1,207
411740,1,446
411760,1,272
412250,2,355
412270,1,237
412370,1,214
412380,3,875
412540,1,685
412720,2,394
406220,1,119
412860,1,90
412490,1,276
409730,1,210
413500,2,333
413830,1,357
414060,1,215
414370,3,1168
414470,1,308
414760,1,218
415080,1,202
415150,3,400
415240,1,403
415400,1,120
412230,1,258
415530,1,190
415590,1,90
415670,2,482
415830,4,847
415850,1,90
415890,1,91
415910,1,213
416070,1,272
416210,2,193
416250,2,332
416260,1,91
416350,2,455
413870,3,758
416530,2,346
416550,2,486
417060,1,219
417430,5,2318
417480,1,386
417730,1,489
417920,1,195
417980,1,268
418150,1,324
418120,2,504
417990,1,397
475490,1,307
418310,1,642
418360,1,151
418640,1,398
419590,2,330
419710,1,18
419810,1,257
420060,2,387
420070,1,419
420180,1,90
378750,1,355
384690,1,279
384700,1,279
420360,1,247
386280,2,561
420670,3,696
420300,2,611
420900,1,281
420980,1,90
421050,7,2966
319450,2,376
421140,1,185
421870,1,59
422980,1,339
423550,6,1626
423590,1,231
423610,1,271
423650,1,209
423740,2,478
423810,3,302
423840,2,3299
423870,1,145
423900,2,1137
424210,1,278
424170,1,353
424640,1,238
424760,2,292
424850,1,485
425040,1,90
425160,2,384
425240,1,121
425300,1,536
425450,1,5
425860,1,212
426010,1,211
426040,3,432
426170,2,201
426210,1,329
426290,1,149
426630,2,708
427550,3,543
427770,1,565
427930,2,310
428210,1,185
428220,1,164
428350,1,246
418280,1,287
428460,1,277
428510,4,812
428530,1,414
428590,2,461
428750,4,4530
428760,2,460
428830,2,445
428920,1,300
429020,1,218
429200,2,302
429220,1,174
429330,3,835
429350,1,121
429600,2,491
429610,3,545
429520,2,461
429530,3,286
429950,1,625
431200,2,681
431220,2,597
431250,5,598
431260,1,358
430190,1,211
431680,2,432
431830,1,151
431850,1,151
431910,1,235
432100,2,217
432180,1,91
432190,2,668
432410,5,420
431740,1,241
432490,1,245
432610,3,720
432980,2,333
433110,1,211
433360,1,151
433790,6,1643
431460,1,210
434230,1,210
434300,1,185
434390,1,157
434240,1,210
434490,1,300
434920,5,993
435040,1,210
435800,1,130
436060,1,271
436140,3,786
436270,1,101
436280,2,421
436300,1,353
436350,1,279
436360,1,210
436480,1,255
392920,2,221
437090,1,210
437180,1,285
437390,5,661
437420,3,400
437530,1,151
437870,1,38
412210,1,72
447920,2,333
576120,1,91
438660,1,409
439550,1,90
439720,1,297
439730,1,276
439920,1,324
440260,1,276
440330,1,77
440340,1,334
440380,2,422
440660,1,151
440750,3,916
440880,2,474
431230,1,210
434410,2,496
437880,1,235
441510,1,211
314240,3,317
441670,1,272
442140,1,181
442290,1,443
442500,1,181
442780,3,749
434680,2,446
443420,1,265
443460,2,484
443570,1,109
429430,1,181
444160,3,702
444440,1,297
444720,4,943
444800,1,531
444860,2,567
444870,1,258
445170,1,210
443880,1,181
445550,1,245
446050,2,314
446250,1,337
446380,2,501
446760,1,90
446780,1,91
446910,1,260
447310,3,1121
447860,2,400
447950,2,411
447990,1,234
448010,1,501
448060,3,320
448090,1,211
448110,1,211
448150,1,327
448400,2,395
448480,2,388
448500,1,210
448560,2,459
448610,1,90
448620,1,241
448690,1,180
448720,1,161
448750,1,210
448830,2,500
448850,3,179
448910,1,177
449120,1,185
449170,5,1569
449180,1,210
449020,1,1
449340,1,287
449500,1,335
412760,1,91
449820,1,364
360510,1,246
449940,2,609
450020,1,281
450110,3,559
450290,2,142
450650,1,196
451100,1,108
451140,1,1
392120,1,224
451600,1,336
451670,1,180
452120,2,299
452320,2,462
452570,3,807
448520,2,366
452860,2,720
453700,1,215
453710,1,406
453730,1,91
453740,1,248
453770,1,321
453790,1,210
453810,1,181
453880,1,244
453960,2,433
454030,1,210
454130,1,172
454220,1,391
454230,1,210
454320,1,537
454430,1,210
454570,1,398
454680,1,160
454720,1,211
454750,1,121
454780,1,321
454870,3,774
454900,1,220
454950,2,191
454070,1,276
455110,1,214
455200,1,307
455590,1,211
449090,1,215
455960,1,457
456130,1,211
456160,1,391
